OJ,Problem Number,Problem Title,AC Users,Try Users,AC Submission,All Submission
CodeForces,30D,King's Problem?, x241,,,
CodeForces,30C,Shooting Gallery, x748,,,
CodeForces,30B,Codeforces World Finals, x628,,,
CodeForces,30A,Accounting, x1440,,,
CodeForces,29E,Quarrel, x274,,,
CodeForces,29D,Ant on the Tree, x682,,,
CodeForces,29C,Mail Stamps, x1297,,,
CodeForces,29B,Traffic Lights, x1069,,,
CodeForces,29A,Spit Problem, x2293,,,
CodeForces,28E,DravDe saves the world, x29,,,
CodeForces,28D,"Don't fear, DravDe is kind", x258,,,
CodeForces,28C,Bath Queue, x369,,,
CodeForces,28B,pSort, x1380,,,
CodeForces,28A,Bender Problem, x495,,,
CodeForces,27E,Number With The Given Amount Of Divisors, x995,,,
CodeForces,27D,Ring Road 2, x778,,,
CodeForces,27C,Unordered Subsequence, x1187,,,
CodeForces,27B,Tournament, x1767,,,
CodeForces,27A,Next Test, x4252,,,
CodeForces,26E,Multithreading, x224,,,
CodeForces,26D,Tickets, x265,,,
CodeForces,26C,Parquet, x422,,,
CodeForces,26B,Regular Bracket Sequence, x2673,,,
CodeForces,26A,Almost Prime, x4830,,,
CodeForces,25E,Test, x702,,,
CodeForces,25D,Roads not only in Berland, x1862,,,
CodeForces,25C,Roads in Berland, x1662,,,
CodeForces,25B,Phone numbers, x3201,,,
CodeForces,25A,IQ test, x12797,,,
CodeForces,24E,Berland collider, x408,,,
CodeForces,24D,Broken robot, x286,,,
CodeForces,24C,Sequence of points, x666,,,
CodeForces,24B,F1 Champions, x861,,,
CodeForces,24A,Ring road, x1710,,,
CodeForces,23E,Tree, x284,,,
CodeForces,23D,Tetragon, x193,,,
CodeForces,23C,Oranges and Apples, x442,,,
CodeForces,23B,Party, x1115,,,
CodeForces,23A,You're Given a String..., x1880,,,
CodeForces,22E,Scheme, x387,,,
CodeForces,22D,Segments, x904,,,
CodeForces,22C,System Administrator, x1077,,,
CodeForces,22B,Bargaining Table, x1502,,,
CodeForces,22A,Second Order Statistics, x3772,,,
CodeForces,21D,Traveling Graph, x268,,,
CodeForces,21C,Stripe 2, x790,,,
CodeForces,21B,Intersection, x652,,,
CodeForces,21A,Jabber ID, x723,,,
CodeForces,20C,Dijkstra?, x4396,,,
CodeForces,20B,Equation, x1091,,,
CodeForces,20A,BerOS file system, x1868,,,
CodeForces,19E,Fairy, x363,,,
CodeForces,19D,Points, x507,,,
CodeForces,19C,Deletion of Repeats, x412,,,
CodeForces,19B,Checkout Assistant, x1023,,,
CodeForces,19A,World Football Cup, x1167,,,
CodeForces,18E,Flag 2, x393,,,
CodeForces,18D,Seller Bob, x556,,,
CodeForces,18C,Stripe, x3036,,,
CodeForces,18B,Platforms, x977,,,
CodeForces,18A,Triangle, x2147,,,
CodeForces,17E,Palisection, x359,,,
CodeForces,17D,Notepad, x363,,,
CodeForces,17C,Balance, x349,,,
CodeForces,17B,Hierarchy, x1293,,,
CodeForces,17A,Noldbach problem, x3275,,,
CodeForces,16E,Fish, x912,,,
CodeForces,16D,Logging, x624,,,
CodeForces,16C,Monitor, x1654,,,
CodeForces,16B,Burglar and Matches, x2483,,,
CodeForces,16A,Flag, x4308,,,
CodeForces,15E,Triangles, x249,,,
CodeForces,15D,Map, x264,,,
CodeForces,15C,Industrial Nim, x866,,,
CodeForces,15B,Laser, x649,,,
CodeForces,15A,Cottage Village, x1482,,,
CodeForces,14E,Camels, x550,,,
CodeForces,14D,Two Paths, x1437,,,
CodeForces,14C,Four Segments, x1260,,,
CodeForces,14B,Young Photographer, x2005,,,
CodeForces,14A,Letter, x3639,,,
CodeForces,13E,Holes, x842,,,
CodeForces,13D,Triangles, x281,,,
CodeForces,13C,Sequence, x1007,,,
CodeForces,13B,Letter A, x427,,,
CodeForces,13A,Numbers, x2914,,,
CodeForces,12E,Start of the session, x400,,,
CodeForces,12D,Ball, x671,,,
CodeForces,12C,Fruits, x2115,,,
CodeForces,12B,Correct Solution?, x3028,,,
CodeForces,12A,Super Agent, x3450,,,
CodeForces,11E,"Forward, march!", x86,,,
CodeForces,11D,A Simple Task, x1020,,,
CodeForces,11C,How Many Squares?, x308,,,
CodeForces,11B,Jumping Jack, x1544,,,
CodeForces,11A,Increasing Sequence, x3483,,,
CodeForces,10E,Greedy Change, x265,,,
CodeForces,10D,LCIS, x834,,,
CodeForces,10C,Digital Root, x696,,,
CodeForces,10B,Cinema Cashier, x852,,,
CodeForces,10A,Power Consumption Calculation, x2055,,,
CodeForces,9E,Interestring graph and Apples, x320,,,
CodeForces,9D,How many trees?, x994,,,
CodeForces,9C,Hexadecimal's Numbers, x3792,,,
CodeForces,9B,Running Student, x1749,,,
CodeForces,9A,Die Roll, x6799,,,
CodeForces,8E,Beads, x271,,,
CodeForces,8D,Two Friends, x273,,,
CodeForces,8C,Looking for Order, x1040,,,
CodeForces,8B,Obsession with Robots, x1549,,,
CodeForces,8A,Train and Peter, x2296,,,
CodeForces,7E,Defining Macros, x268,,,
CodeForces,7D,Palindrome Degree, x1279,,,
CodeForces,7C,Line, x1309,,,
CodeForces,7B,Memory Manager, x1181,,,
CodeForces,7A,Kalevitch and Chess, x2978,,,
CodeForces,6E,Exposition, x1230,,,
CodeForces,6D,Lizards and Basements 2, x728,,,
CodeForces,6C,"Alice, Bob and Chocolate", x3452,,,
CodeForces,6B,President's Office, x2669,,,
CodeForces,6A,Triangle, x5495,,,
CodeForces,5E,Bindian Signalizing, x625,,,
